wwtp,fate_process,node_id,n,mean_loss_percent,median_loss_percent,q05_loss_percent,q25_loss_percent,q75_loss_percent,q95_loss_percent,model_version
North,Settling / Resuspension,S-MH20008460.1,500,12.920494766500772,12.813224006896172,10.746302363490564,11.715648261707509,14.049219530463393,15.598323146277705,Daily-averaged
North,Settling / Resuspension,S-MH20008468.1,500,31.07048060940581,31.108335997249686,28.004000650682663,29.856944649143337,32.415106153968985,33.948491988783026,Daily-averaged
North,Settling / Resuspension,S-MH20008472.1,500,99.86929715728608,99.93575812499215,99.52523112363112,99.80747407018848,99.97954865311493,99.99173320267299,Daily-averaged
North,Settling / Resuspension,S-MH20008486.1,500,99.9894394040648,99.99734808895478,99.94995769698953,99.98646659208048,99.99949849619225,99.99986387286233,Daily-averaged
North,Settling / Resuspension,S-MH20008489.1,500,59.655732131995,59.53174001375818,54.790544620909586,57.21328251108406,62.26694970574343,64.68611948265143,Daily-averaged
North,Settling / Resuspension,S-MH20008490.1,500,61.51898623636561,60.9065773975934,55.85292052222732,58.505714941887135,64.04353693094941,68.93531995074471,Daily-averaged
North,Settling / Resuspension,S-MH20008498.1,500,61.523094778283074,60.90676861520825,55.85292077939502,58.50905252695366,64.0714547129041,68.93532032423964,Daily-averaged
North,Settling / Resuspension,S-MH20008507.1,500,54.848406531443835,54.84316917847897,50.27573123694888,53.09153732849744,56.92991524334811,58.946127509439734,Daily-averaged
North,Settling / Resuspension,S-MH20008508.1,500,54.871387247234935,54.85196837182006,50.278786443522776,53.12847275487367,56.987259896047114,58.94685550445561,Daily-averaged
North,Settling / Resuspension,S-MH20008509.1,500,14.689061526734912,14.441558943175476,10.917064197840459,12.461187686811403,17.250354457677023,18.674052981739592,Daily-averaged
North,Settling / Resuspension,S-MH20008537.1,500,38.90330242241526,38.9076679825902,34.12315356709787,36.824495669450904,41.16683772655261,43.289081732583426,Daily-averaged
North,Settling / Resuspension,S-MH20008538.1,500,38.90330242241526,38.9076679825902,34.12315356709787,36.824495669450904,41.16683772655261,43.289081732583426,Daily-averaged
North,Settling / Resuspension,S-MH20008539.1,500,14.6353209812159,14.441422823451305,10.917064156011895,12.461162328644468,17.050847148214388,18.560141810124087,Daily-averaged
North,Settling / Resuspension,S-MH20008542.1,500,14.689061526734905,14.441558943175476,10.917064197840459,12.461187686811403,17.250354457677023,18.674052981739592,Daily-averaged
North,Settling / Resuspension,S-MH20008561.1,500,13.636027909552082,13.275526588980462,10.758490405793792,11.92988889316607,15.497451330557139,17.271908833493388,Daily-averaged
North,Settling / Resuspension,S-MH20008562.1,500,31.15217442775455,31.16265059913088,28.150830173140125,29.939001791326724,32.505102722677165,34.078975870781115,Daily-averaged
North,Settling / Resuspension,S-MH20008572.1,500,14.513719863118734,14.39374963741334,10.917062948127459,12.460824368061775,16.85863463194297,18.264695528441237,Daily-averaged
North,Settling / Resuspension,S-MH20008573.1,500,14.5145283633516,14.393757584692374,10.9170630916612,12.460849062926005,16.860081404553494,18.267644099243846,Daily-averaged
North,Settling / Resuspension,S-MH20008580.1,500,14.513648162829332,14.393605442135293,10.917058077971578,12.460399986481125,16.858621970615303,18.262759056987534,Daily-averaged
North,Settling / Resuspension,S-MH20008587.1,500,14.515001447675134,14.393831850844162,10.917064072974163,12.461095292085506,16.860879822963632,18.27093597824858,Daily-averaged
North,Settling / Resuspension,S-MH20008598.2,500,14.513719863118734,14.39374963741334,10.917062948127459,12.460824368061775,16.85863463194297,18.264695528441237,Daily-averaged
North,Settling / Resuspension,S-MH20008599.2,500,14.515710911560317,14.393756948712134,10.917063053384108,12.460846883684692,16.86166036128126,18.271976042150374,Daily-averaged
North,Settling / Resuspension,S-MH20008602.1,500,14.515710911560317,14.393756948712134,10.917063053384108,12.460846883684692,16.86166036128126,18.271976042150374,Daily-averaged
North,Settling / Resuspension,S-MH20008603.1,500,14.515710911560317,14.393756948712134,10.917063053384108,12.460846883684692,16.86166036128126,18.271976042150374,Daily-averaged
North,Settling / Resuspension,S-MH20008609.1,500,18.720184925048347,18.848336734934147,17.41191008237859,18.56321766818435,19.15409908204631,19.391725761092964,Daily-averaged
North,Settling / Resuspension,S-MH20008612.2,500,18.405124596081695,18.7177570170995,16.220989900458758,18.22638646851103,19.054254186588594,19.35023656539367,Daily-averaged
North,Settling / Resuspension,S-MH20008613.1,500,18.720184925048347,18.848336734934147,17.41191008237859,18.56321766818435,19.15409908204631,19.391725761092964,Daily-averaged
North,Settling / Resuspension,S-MH20008617.3,500,28.887578124670977,28.90420878260473,26.13933209459751,27.75436510113373,30.172672311092683,31.41889499113996,Daily-averaged
North,Settling / Resuspension,S-MH20008620.1,500,28.887578124670988,28.90420878260473,26.13933209459751,27.75436510113373,30.172672311092683,31.41889499113996,Daily-averaged
North,Settling / Resuspension,S-MH20008621.1,500,49.02176775821446,49.082541328583574,43.92242984449561,46.79889108875713,51.1933029276413,53.581533755391405,Daily-averaged
North,Settling / Resuspension,S-MH20008624.1,500,28.51909119771232,28.535426887395154,25.66567961659943,27.352469190807795,29.84977875731494,31.036659282450447,Daily-averaged
North,Settling / Resuspension,S-MH20008628.2,500,31.270897580198586,31.234658332174284,28.229616580720283,30.12490906146576,32.33185891143406,34.63649933791147,Daily-averaged
North,Settling / Resuspension,S-MH20008634.1,500,40.536417420893464,40.620294424756665,35.58245880451939,38.48123650420499,42.724575964525016,44.8095248854833,Daily-averaged
North,Settling / Resuspension,S-MH20008635.1,500,31.29162708705914,31.259018580608085,28.23436647447145,30.162081445519778,32.365619769138064,34.658685256541595,Daily-averaged
North,Settling / Resuspension,S-MH20008637.1,500,33.34893645083421,33.79126622007102,28.110274181361692,32.27293837802153,35.015815300861085,36.38514249264193,Daily-averaged
North,Settling / Resuspension,S-MH20008638.2,500,36.925249598104145,36.71677014466135,33.01759723691239,34.464316370925346,39.1720107064959,41.68468346443748,Daily-averaged
North,Settling / Resuspension,S-MH20008642.1,500,31.27370377701353,31.23746034586771,28.22965734169482,30.12546245314153,32.336613015634505,34.6364993379115,Daily-averaged
North,Settling / Resuspension,S-MH20008644.1,500,28.96450357303108,29.080278027940267,26.242181143232433,27.808463404999653,30.217362805761105,31.45305478492286,Daily-averaged
North,Settling / Resuspension,S-MH20008645.1,500,82.60403257581595,82.69039698517753,75.89037039846025,79.58815532051196,85.98011166095523,88.54605528181757,Daily-averaged
North,Settling / Resuspension,S-MH20008656.1,500,82.27465533118054,82.57806539759892,75.78703879363266,79.15780842122189,85.69590505209806,87.95463747998855,Daily-averaged
North,Settling / Resuspension,S-MH20008657.1,500,82.27369183016226,82.57806539347501,75.78703879359848,79.15075151872568,85.69590505209784,87.95245341088174,Daily-averaged
North,Settling / Resuspension,S-MH20008658.1,500,28.96450357286733,29.080278027940267,26.242181143212004,27.80846340499632,30.217362805761105,31.45305478492286,Daily-averaged
North,Settling / Resuspension,S-MH20008659.1,500,28.964503572867372,29.080278027940267,26.242181143212004,27.808463404998637,30.217362805761105,31.45305478492286,Daily-averaged
North,Settling / Resuspension,S-MH20008662.1,500,28.964503573031077,29.080278027940267,26.242181143232433,27.808463404999646,30.217362805761105,31.45305478492286,Daily-averaged
North,Settling / Resuspension,S-MH20008675.1,500,98.8844945020278,99.15680619360721,97.15561823917045,98.38177389267946,99.60165912731594,99.78994801844512,Daily-averaged
North,Settling / Resuspension,S-MH20008680.1,500,16.833729425828402,17.903910672042223,11.43237286436152,15.694093359394373,18.72802236152061,19.200119019836922,Daily-averaged
North,Settling / Resuspension,S-MH20008683.1,500,16.833729425830672,17.903910672053463,11.432372864368165,15.694093359401986,18.72802236152061,19.200119019836922,Daily-averaged
North,Settling / Resuspension,S-MH20008684.1,500,16.8397103130939,17.90391096946494,11.432372881913077,15.694093510728502,18.74938225859241,19.206800279627743,Daily-averaged
North,Settling / Resuspension,S-MH20008685.1,500,16.83372942582331,17.903910672042223,11.432372864317708,15.694093359394373,18.72802236152061,19.200119019836922,Daily-averaged
North,Settling / Resuspension,S-MH20008698.1,500,16.887877210514915,17.973118813631768,11.43237288218666,15.694093512680407,18.819121349251965,19.259663311892645,Daily-averaged
North,Settling / Resuspension,S-MH20008699.1,500,16.888057791299573,17.973118814020637,11.432372882222536,15.694093513040414,18.819121349251965,19.259663311892645,Daily-averaged
North,Settling / Resuspension,S-MH20008701.1,500,89.00522005296756,89.33646066270035,82.46980596711104,86.11721869608856,92.26710081835307,94.37308782453769,Daily-averaged
North,Settling / Resuspension,S-MH20008708.1,500,77.0358408650714,77.30690220089642,70.83958561633301,73.96927172337129,80.26059928210688,82.44556301736094,Daily-averaged
North,Settling / Resuspension,S-MH20008709.1,500,77.11321249625196,77.46499376203396,70.84590642974511,73.97351401782319,80.35493106014275,82.50460277583657,Daily-averaged
North,Settling / Resuspension,S-MH20008719.1,500,30.569879879795565,30.98429511280147,27.086035685449552,29.83365981798685,31.72037579712708,32.29653229522927,Daily-averaged
North,Settling / Resuspension,S-MH20008720.1,500,32.14673771643057,32.33690629269765,29.26865679146603,31.41562096077329,33.13599237039958,33.92216943779631,Daily-averaged
North,Settling / Resuspension,S-MH20008721.1,500,77.03584021747834,77.30690204079005,70.83958561420687,73.96927172337129,80.26059928209818,82.4455618032794,Daily-averaged
North,Settling / Resuspension,S-MH20008724.1,500,42.756503876262435,43.17017557415261,37.720226156538985,41.034310922079186,44.917533546412265,46.241800572279374,Daily-averaged
North,Settling / Resuspension,S-MH20008725.1,500,93.2823576398324,93.78168321624064,88.2229036755794,91.15762952343151,95.69273928183429,96.76859128279686,Daily-averaged
North,Settling / Resuspension,S-MH20008726.1,500,47.55286779862399,47.71800933308573,42.86854605454839,45.57350996493539,49.561362234381875,52.070453547839456,Daily-averaged
North,Settling / Resuspension,S-MH20008732.1,500,69.33024540176291,69.67700900632306,57.163579837541214,65.02414461185049,74.47794902875775,79.35049602685571,Daily-averaged
North,Settling / Resuspension,S-MH20008736.1,500,72.31371812502859,72.76156037980401,59.40958274625618,67.75256022485705,77.83028232976655,82.82042089719916,Daily-averaged
North,Settling / Resuspension,S-MH20008751.1,500,89.20486677537701,89.46385174095552,82.13150501603968,86.14178836095465,92.55580139705486,94.78630264164298,Daily-averaged
North,Settling / Resuspension,S-MH20008757.1,500,46.819677300830755,46.949917318160864,44.1119361221922,46.27114999466408,47.180278054014735,49.988650513933905,Daily-averaged
North,Settling / Resuspension,S-MH20008758.1,500,43.061665810596025,43.43521560585626,38.54000731840781,41.47391760565055,45.058333674902464,46.22211843070708,Daily-averaged
North,Settling / Resuspension,S-MH20008767.1,500,47.38238059269124,47.1659043203355,45.899853931986,47.03879219912987,47.253079626094774,50.3167212338952,Daily-averaged
North,Settling / Resuspension,S-MH20008768.1,500,74.73486652470932,74.5455545213825,65.55458236402369,70.96397048148714,78.98630106586248,83.32098698901859,Daily-averaged
North,Settling / Resuspension,S-MH20008772.1,500,66.72055899724774,66.43877970163379,58.47207637064213,63.32114473972058,70.5938062728125,74.49168335758517,Daily-averaged
North,Settling / Resuspension,S-MH20008779.1,500,59.42055168643887,59.37946787123824,54.6165501772147,57.042246690842504,61.96296040874141,64.30103686674092,Daily-averaged
North,Settling / Resuspension,S-MH20008782.1,500,60.35643222695553,60.12881147862645,55.771740566132706,58.10107356085172,62.72930700463877,65.1488669408099,Daily-averaged
North,Settling / Resuspension,S-MH20008783.1,500,60.16324021513268,59.933818407931,55.6620726914595,57.83974049402102,62.58508376259075,64.99235997641411,Daily-averaged
North,Settling / Resuspension,S-MH20008785.1,500,59.67865696561164,59.55668829535102,54.85782153373404,57.3285594362699,62.21192972240378,64.5112839118578,Daily-averaged
North,Settling / Resuspension,S-MH20008789.1,500,99.96417004362547,99.98714211147848,99.8475737001841,99.95009982653868,99.99693815430817,99.9989987036065,Daily-averaged
North,Settling / Resuspension,S-MH20008790.1,500,67.7001552765396,67.37886485819877,57.054876707211506,62.5412546381372,72.84550192298869,78.51220960108294,Daily-averaged
North,Settling / Resuspension,S-MH20008797.1,500,53.22287994640162,52.92195368109975,47.87596159613507,49.06163136092995,56.75049499100777,60.743333158977514,Daily-averaged
North,Settling / Resuspension,S-MH20008798.2,500,53.09983400890558,52.7491043870123,47.85016667008894,49.05072960246897,56.55462303120888,60.43535242971841,Daily-averaged
North,Settling / Resuspension,S-MH20008800.1,500,70.01116730507444,69.71753833806228,61.64197113140344,66.548413739143,74.12047540804363,77.82386642707746,Daily-averaged
North,Settling / Resuspension,S-MH20008801.1,500,63.027843305284655,62.241721531029455,55.70524428715888,59.37197071709631,66.16914107366334,72.09090078980621,Daily-averaged
North,Settling / Resuspension,S-MH20008811.1,500,61.78974858310374,61.43996784063954,55.50604744358673,59.05723633103588,64.88796072717906,67.96137387723861,Daily-averaged
North,Settling / Resuspension,S-MH20008816.1,500,49.749099488828755,49.48943010234709,47.24407983322262,48.549049746782295,50.64696949318209,53.58337918078546,Daily-averaged
North,Settling / Resuspension,S-MH20008823.2,500,53.66532645657965,53.76884621979707,48.93079334302564,51.932835458449645,55.589635871030666,57.65784170596842,Daily-averaged
North,Settling / Resuspension,S-MH20008825.1,500,53.66532403010434,53.76883815230616,48.9307697315591,51.93283545148052,55.589635866587415,57.65784170367034,Daily-averaged
North,Settling / Resuspension,S-MH20008826.1,500,99.07064056161,99.32206219559528,97.51503663539486,98.6139066820074,99.67948674848128,99.8209515242066,Daily-averaged
North,Settling / Resuspension,S-MH20008832.1,500,55.01857743668827,55.12368645039615,50.876695444060104,53.50425748277172,56.88726364495352,58.60489403252676,Daily-averaged
North,Settling / Resuspension,S-MH20008836.1,500,56.953240561552256,56.671091634056836,53.38491068423422,55.01151968729632,58.580549067487425,61.798398680331424,Daily-averaged
North,Settling / Resuspension,S-MH20008839.1,500,57.25530969478891,56.99095100500598,53.833647173353874,55.41278330447598,58.796695774442966,61.90107314289871,Daily-averaged
North,Settling / Resuspension,S-MH20008843.1,500,66.35778486799265,66.27049601032388,55.9022673910361,61.09938426932366,71.63600209848221,77.0198950729023,Daily-averaged
North,Settling / Resuspension,S-MH20008847.1,500,62.466420581230125,62.13095457368959,55.524963900542936,59.491968408630555,65.84319997683716,69.15740686544099,Daily-averaged
North,Settling / Resuspension,S-MH20008848.2,500,53.66532403010434,53.76883815230616,48.9307697315591,51.93283545148052,55.589635866587415,57.65784170367034,Daily-averaged
North,Settling / Resuspension,S-MH20008856.1,500,66.45840371117838,66.28886954158733,55.90722585785876,61.12107683385918,71.68882856430761,77.10448682944968,Daily-averaged
North,Settling / Resuspension,S-MH20008864.1,500,61.64813865645927,61.28640073417233,50.88545914559561,57.26837905737103,66.17111874805427,72.239807775884,Daily-averaged
North,Settling / Resuspension,S-MH20008866.2,500,50.73494442332126,49.87949889410622,47.82803264837777,48.89775702626582,51.71106621717851,57.061285695622104,Daily-averaged
North,Settling / Resuspension,S-MH20008867.1,500,49.66573807611092,49.406709874415014,47.01614178076188,48.45490777711612,50.54066521873382,53.5160945695518,Daily-averaged
North,Settling / Resuspension,S-MH20008868.1,500,55.06504224325427,54.40959025477113,47.95768561087751,49.20066444238773,59.80233986549162,65.62935460326517,Daily-averaged
North,Settling / Resuspension,S-MH20008869.1,500,55.24830943130949,54.54012802042229,48.11198662768225,49.29050622478684,59.960907379776884,65.64318287363912,Daily-averaged
North,Settling / Resuspension,S-MH20008876.1,500,89.2547069063982,89.72878869715095,83.32737519649065,86.50342277307303,92.24839144728645,93.80445702327468,Daily-averaged
North,Settling / Resuspension,S-MH20008879.1,500,13.620006588403813,13.051829690227562,9.431413985881246,10.533961955410977,17.26623721743289,18.71105094889733,Daily-averaged
North,Settling / Resuspension,S-MH20008881.1,500,12.937285166513718,12.868581467517132,9.431413977342205,10.533961559285588,15.303055256700455,16.987429301683925,Daily-averaged
North,Settling / Resuspension,S-MH20008892.1,500,13.551717382836294,13.051829690182387,9.431413985881246,10.533961955408097,16.993110456063448,18.61299581377894,Daily-averaged
North,Settling / Resuspension,S-MH20008893.1,500,30.012208190864257,31.2117471776433,21.74024423193687,29.20136794178116,31.994945721990845,32.45797371298948,Daily-averaged
North,Settling / Resuspension,S-MH20008901.1,500,34.55307597472877,32.81858562117104,32.066445116254606,32.45778615405982,36.58699941076396,40.137414939304215,Daily-averaged
North,Settling / Resuspension,S-MH20008906.1,500,19.162849491724376,18.91591858978956,17.07862673008337,18.583277667386902,19.37180347517252,21.950365978411703,Daily-averaged
North,Settling / Resuspension,S-MH20008907.1,500,18.7698742815051,18.68478473752982,16.28578550959644,18.110826396792454,19.20099752147278,21.62681137108794,Daily-averaged
North,Settling / Resuspension,S-MH20008910.1,500,9.467177539248022,9.488462142842113,8.098215737755869,8.85080061955667,10.082360626842359,10.780700332668168,Daily-averaged
North,Settling / Resuspension,S-MH20008919.1,500,9.102098662072876,9.108097119297659,7.932714928758114,8.588951942036873,9.666774804601378,10.23639472402047,Daily-averaged
North,Settling / Resuspension,S-MH20008925.1,500,9.734786441444298,9.753898115216137,8.379120101482828,9.201120474807597,10.372792989776489,10.934106517482496,Daily-averaged
North,Settling / Resuspension,S-MH20008926.1,500,19.79182188726634,18.925037869342496,17.35827817991009,18.35664286272276,21.260889201024,24.274218790417784,Daily-averaged
North,Settling / Resuspension,S-MH20008927.1,500,20.09783725977452,19.083992015861718,18.08033954384879,18.649152556681784,21.563878056707843,24.476753862843367,Daily-averaged
North,Settling / Resuspension,S-MH20008942.2,500,13.028676260693059,12.827770687379015,10.70129425858283,11.703608123617453,14.095464285558943,16.30453169328106,Daily-averaged
North,Settling / Resuspension,S-MH20008949.1,500,9.102098662072876,9.108097119297659,7.932714928758114,8.588951942036873,9.666774804601378,10.23639472402047,Daily-averaged
North,Settling / Resuspension,S-MH20008964.1,500,9.102098662072876,9.108097119297659,7.932714928758114,8.588951942036873,9.666774804601378,10.23639472402047,Daily-averaged
North,Settling / Resuspension,S-MH20008984.1,500,55.972626516277785,56.14703994817242,51.043435192274906,54.17838307250829,57.96862062456609,60.09996045993599,Daily-averaged
North,Settling / Resuspension,S-MH20008994.1,500,14.053907826102414,14.420164137805763,9.307014536646744,10.245252112815976,18.052396480213368,18.804902619400437,Daily-averaged
North,Settling / Resuspension,S-MH20008999.1,500,38.45241579365826,38.534655329712436,34.708776752188115,36.66210502536826,40.14349801082649,42.09881447465665,Daily-averaged
North,Settling / Resuspension,S-MH20009012.1,500,9.820544574455147,9.836030019216913,8.417450130103166,9.287804265907587,10.401474613621883,10.962486189150367,Daily-averaged
North,Settling / Resuspension,S-MH20009018.1,500,9.102098662072876,9.108097119297659,7.932714928758114,8.588951942036873,9.666774804601378,10.23639472402047,Daily-averaged
North,Settling / Resuspension,S-MH20009021.1,500,10.414240892344061,10.23883919698158,9.056007262393925,9.67478190936463,10.770704343849491,13.167530525314787,Daily-averaged
North,Settling / Resuspension,S-MH20009022.1,500,9.902760630769222,9.86595023836318,8.77808641359596,9.394312851345417,10.443154252530494,11.041868410382392,Daily-averaged
North,Settling / Resuspension,S-MH20009025.1,500,9.394269141361516,9.3911177395212,8.198404537706418,8.871434553868172,9.98986652754024,10.561337179193021,Daily-averaged
North,Settling / Resuspension,S-MH20009042.1,500,9.102098662072876,9.108097119297659,7.932714928758114,8.588951942036873,9.666774804601378,10.23639472402047,Daily-averaged
North,Settling / Resuspension,S-MH20009055.1,500,13.037288249907759,12.422246535956628,9.283638550662298,10.222146508368667,16.141433222370324,17.762623606147166,Daily-averaged
North,Settling / Resuspension,S-MH20009059.1,500,9.102098662072876,9.108097119297659,7.932714928758114,8.588951942036873,9.666774804601378,10.23639472402047,Daily-averaged
North,Settling / Resuspension,S-MH20009060.1,500,9.102098662072876,9.108097119297659,7.932714928758114,8.588951942036873,9.666774804601378,10.23639472402047,Daily-averaged
North,Settling / Resuspension,S-MH20009064.1,500,9.127598430921543,9.125021616896417,7.937794356325247,8.61534413225712,9.675335667595206,10.251318786341786,Daily-averaged
North,Settling / Resuspension,S-MH20009066.1,500,14.689063123947946,14.441590287169774,10.917064206328513,12.4611942505367,17.25036412368193,18.674052981745465,Daily-averaged
North,Settling / Resuspension,S-MH20009082.2,500,14.689063115066578,14.44159028716977,10.917064206278566,12.461194189260592,17.25036412368193,18.674052981745454,Daily-averaged
North,Settling / Resuspension,S-MH20009083.1,500,14.689063115066578,14.44159028716977,10.917064206278566,12.461194189260592,17.25036412368193,18.674052981745454,Daily-averaged
North,Settling / Resuspension,S-MH20009084.1,500,14.689063115066578,14.44159028716977,10.917064206278566,12.461194189260592,17.25036412368193,18.674052981745454,Daily-averaged
North,Settling / Resuspension,S-MH20009100.1,500,10.069839727104744,10.059582644097459,9.024810176860836,9.5919699353151,10.559070902424228,11.076298233225721,Daily-averaged
North,Settling / Resuspension,S-MH20009101.1,500,10.084807973802352,10.068851112007327,9.0559122544235109,9.615807320357277,10.570800623042183,11.080001472690986,Daily-averaged
North,Settling / Resuspension,S-MH20009116.2,500,96.81922489674618,97.20183864803124,93.4092764097819,95.63455267964102,98.36573708932929,99.0283380939932,Daily-averaged
North,Settling / Resuspension,S-MH20009123.1,500,54.85836307212667,54.77048664289659,49.20732006931695,52.34326511690594,57.440136523295735,60.189025394600236,Daily-averaged
North,Settling / Resuspension,S-MH20009129.1,500,54.40464661190376,54.327155194456466,48.64579906239423,51.77238841405187,57.11389714039008,59.823339472752664,Daily-averaged
North,Settling / Resuspension,S-MH20009136.1,500,62.10210790708551,62.262198829049204,57.240314268465994,59.79518053675505,64.4094779934581,66.47473796101283,Daily-averaged
North,Settling / Resuspension,S-MH20009147.1,500,19.73791710697012,19.77342949224773,16.79036415793848,18.651403773172284,20.9587534735398,22.463044974413197,Daily-averaged
North,Settling / Resuspension,S-MH20009148.1,500,19.737917106970116,19.77342949224773,16.79036415793848,18.651403773172284,20.9587534735398,22.463044974413197,Daily-averaged
North,Settling / Resuspension,S-MH20009149.1,500,18.720184925050052,18.848336734934147,17.411910082378718,18.56321766818435,19.15409908204631,19.391725761092964,Daily-averaged
North,Settling / Resuspension,S-MH20009156.1,500,56.68409895542234,56.6648753946607,53.11749623429832,55.04161016966947,58.52165677553606,60.18760408175825,Daily-averaged
North,Settling / Resuspension,S-MH20009162.1,500,38.92079377431051,38.92467895781962,34.13307047314408,36.83606930077031,41.17718893909966,43.29495038252706,Daily-averaged
North,Settling / Resuspension,S-MH20009166.2,500,38.94361262722598,38.949782171147206,34.18119168957527,36.85381370650555,41.2139835768464,43.36768727919555,Daily-averaged
North,Settling / Resuspension,S-MH20009174.1,500,48.253814738865096,48.36046163552568,44.401298575889655,46.86476119604832,49.57669191821063,52.068601715405016,Daily-averaged
North,Settling / Resuspension,S-MH20009182.1,500,48.50520427159975,48.76910331614876,45.05375155931354,47.45626244810652,49.80056254939316,51.11544143242378,Daily-averaged
North,Settling / Resuspension,S-MH20009184.1,500,21.03395692316115,19.247637195502815,18.488434996926966,18.850322009821085,23.452393871004958,27.560669150699177,Daily-averaged
North,Settling / Resuspension,S-MH20009187.1,500,49.62232675799666,49.181952574598725,45.38378909597088,47.623319928022326,51.25128539922474,55.191258291361386,Daily-averaged
North,Settling / Resuspension,S-MH20009194.1,500,69.54738785315236,69.45580147848867,63.81638897809972,66.57146769296575,72.69347688680153,75.34833500665773,Daily-averaged
North,Settling / Resuspension,S-MH20009195.1,500,69.66323425756818,69.5477768990409,64.0438200764553,66.76888950045321,72.75041934604505,75.43420722112268,Daily-averaged
North,Settling / Resuspension,S-MH20009204.1,500,51.72490000871468,51.8015207004587,45.4577186360509,47.36749417726296,55.335212747044366,58.713834538362875,Daily-averaged
North,Settling / Resuspension,S-MH20009205.2,500,85.45974679643913,85.52343811133858,78.06873756757075,82.07525742660698,89.10349286623611,91.9240171096309,Daily-averaged
North,Settling / Resuspension,S-MH20009206.1,500,78.04209101110774,77.94630401107705,70.201014598426,74.35454248498459,81.92556157341019,85.23895623264204,Daily-averaged
North,Settling / Resuspension,S-MH20009209.1,500,17.081991312222698,17.27510564769912,13.65097476584019,15.754151058119788,18.67565094167215,19.65451123438318,Daily-averaged
North,Settling / Resuspension,S-MH20009210.1,500,17.081991312222698,17.27510564769912,13.65097476584019,15.754151058119788,18.67565094167215,19.65451123438318,Daily-averaged
North,Settling / Resuspension,S-MH20009219.1,500,76.48936077256428,76.25443525854189,69.2427771974092,73.02389541067515,80.17901973648917,83.7474509114887,Daily-averaged
North,Settling / Resuspension,S-MH20009220.1,500,91.65215426893155,91.94674292611862,85.59022857593408,89.14827822147996,94.5517941305363,96.36978014769893,Daily-averaged
North,Settling / Resuspension,S-MH20009226.1,500,76.43436585075698,76.1471978896987,69.24266793489797,72.9538467294184,80.15275297955364,83.56713102222582,Daily-averaged
North,Settling / Resuspension,S-MH20009227.1,500,16.150479185772788,16.450159858563836,12.683176563591305,14.679489650710723,18.013807320472882,18.898191018783166,Daily-averaged
North,Settling / Resuspension,S-MH20009231.2,500,90.74132082169301,91.23959183616734,84.98354596498014,88.2147117445741,93.50466752087951,94.89679794952808,Daily-averaged
North,Settling / Resuspension,S-MH20009241.1,500,43.00656627386266,43.16553583276904,39.06791537397558,41.198487604175014,44.83755932804419,46.78492620530842,Daily-averaged
North,Settling / Resuspension,S-MH20009247.1,500,45.425770482971785,45.779788577311166,40.66898224906531,43.56454565341156,47.53938551026689,49.44856025275952,Daily-averaged
North,Settling / Resuspension,S-MH20009253.1,500,43.00653679469953,43.1654917991342,39.06780872764462,41.19842731384172,44.837505815698115,46.78492620530842,Daily-averaged
North,Settling / Resuspension,S-MH20009257.1,500,43.006503856024565,43.16548901286369,39.06753493154838,41.19842731384172,44.837505815698115,46.78492620530842,Daily-averaged
North,Settling / Resuspension,S-MH20009258.1,500,16.16907323699703,16.450406273341542,12.683176563607432,14.679497784279866,18.07625639135741,18.94583133923138,Daily-averaged
North,Settling / Resuspension,S-MH20009269.1,500,80.2505458148422,80.19722733418439,71.46007217758606,76.62004380430645,84.45214067405276,87.88456662549812,Daily-averaged
North,Settling / Resuspension,S-MH20009270.1,500,81.51725907070238,81.42919812751089,73.48111413663705,77.85081586147483,85.59633951252329,88.96207275713537,Daily-averaged
North,Settling / Resuspension,S-MH20009274.1,500,21.50749066646598,21.54180336262852,19.013353394088167,20.63548087579418,22.35235720290869,24.08629437356143,Daily-averaged
North,Settling / Resuspension,S-MH20009277.1,500,21.60466153912432,21.60933888250804,19.149940475346668,20.770850790470384,22.41863002424312,24.1261342288651,Daily-averaged
North,Settling / Resuspension,S-MH20009280.1,500,55.99418683792214,56.235184106257094,47.86907806785522,51.98362874124247,59.871744396944266,63.82779446935179,Daily-averaged
North,Settling / Resuspension,S-MH20009281.1,500,63.69618384166644,63.3313774319993,57.47376959293701,60.83940522185171,66.91731360717034,70.02480557611307,Daily-averaged
North,Settling / Resuspension,S-MH20009283.1,500,43.52753882996911,44.53557386882005,35.82987553222818,41.71655853776149,46.18867505341747,46.939563676074386,Daily-averaged
North,Settling / Resuspension,S-MH20009288.1,500,21.494208983230795,21.44090728177399,19.184188403911758,20.627569514202072,22.294338322534657,23.956328788132375,Daily-averaged
North,Settling / Resuspension,S-MH20009291.1,500,21.463594460529077,21.40071921148329,19.073450723258095,20.603351165506044,22.285151325532865,23.93186531961893,Daily-averaged
North,Settling / Resuspension,S-MH20009292.1,500,21.463594460530143,21.400719211483317,19.073450723258095,20.603351165506044,22.285151325532865,23.93186531961893,Daily-averaged
North,Settling / Resuspension,S-MH20009299.2,500,21.766116072501337,20.850148707412245,18.717426690832273,19.755246152889505,23.376609260916958,27.419304408588022,Daily-averaged
North,Settling / Resuspension,S-MH20009305.1,500,21.766247817363272,20.85052943816007,18.717427173280868,19.755248865128937,23.376645938877566,27.41930536099544,Daily-averaged
North,Settling / Resuspension,S-MH20009306.1,500,21.792820512826673,20.885774348134667,18.766865403211245,19.779752770895815,23.40103905467621,27.429167450086755,Daily-averaged
