simulation,location,sample_fraction,effective_surveillance_coverage_percent
436,North,Liquid,39.653397239202306
436,South,Total,87.5452309135418
436,South,Solids,49.25658797483181
436,South,Liquid,40.104798949556496
436,West,Total,82.68913440643473
436,West,Solids,45.81888821476614
436,West,Liquid,39.935729827641566
437,North,Total,79.50329114361813
437,North,Solids,46.319364916516406
437,North,Liquid,32.50844966260233
437,South,Total,87.11547534757878
437,South,Solids,53.74926039485904
437,South,Liquid,33.128664462283375
437,West,Total,83.2988887536841
437,West,Solids,49.80853007651763
437,West,Liquid,32.99707061362892
438,North,Total,76.69641767377638
438,North,Solids,44.97348153674032
438,North,Liquid,34.088645634993085
438,South,Total,86.18714107164948
438,South,Solids,52.12270065850226
438,South,Liquid,34.78876740270416
438,West,Total,81.26961547169053
438,West,Solids,48.32618547823902
438,West,Liquid,34.63082258439122
439,North,Total,79.80138759165656
439,North,Solids,30.74648909985606
439,North,Liquid,51.86656404975235
439,South,Total,87.48890062531582
439,South,Solids,35.84099967751006
439,South,Liquid,52.74175421806239
439,West,Total,83.61459776158834
439,West,Solids,33.14601806037195
439,West,Liquid,52.547043775670446
440,North,Total,76.60506898804638
440,North,Solids,51.34667210958537
440,North,Liquid,24.112641050669172
440,South,Total,84.83105100870719
440,South,Solids,60.0154823310764
440,South,Liquid,24.861056315621603
440,West,Total,81.11067926450708
440,West,Solids,55.59647099797538
440,West,Liquid,24.813336864340997
441,North,Total,83.75214600683985
441,North,Solids,37.774230027894426
441,North,Liquid,46.4735425588534
441,South,Total,89.91521478204886
441,South,Solids,43.16193721894727
441,South,Liquid,46.98053956175475
441,West,Total,86.73067235992684
441,West,Solids,40.31341516467294
441,West,Liquid,46.79073989086762
442,North,Total,83.55638483020367
442,North,Solids,29.950603240485396
442,North,Liquid,54.90219066611296
442,South,Total,89.68035164566002
442,South,Solids,34.747648796302386
442,South,Liquid,55.52574288946508
442,West,Total,86.54297553090984
442,West,Solids,32.26673091247327
442,West,Liquid,55.23678961908469
443,North,Total,81.31587270633067
443,North,Solids,42.120081125059976
443,North,Liquid,40.87440798873581
443,South,Total,89.37264077933742
443,South,Solids,49.03205872479522
443,South,Liquid,41.14375323818977
443,West,Total,85.11052713122093
443,West,Solids,45.442923860468454
443,West,Liquid,40.90826661777518
444,North,Total,82.1964048128398
444,North,Solids,29.625671299639585
444,North,Liquid,52.40846239423747
444,South,Total,88.21558449501839
444,South,Solids,34.76548111606396
444,South,Liquid,53.39583293002944
444,West,Total,85.3312682271442
444,West,Solids,32.06328118548334
444,West,Liquid,53.152307158504605
445,North,Total,83.31325474747761
445,North,Solids,46.57756114676525
445,North,Liquid,35.81549719135004
445,South,Total,90.14309669134416
445,South,Solids,53.663198785578295
445,South,Liquid,36.00275427161395
445,West,Total,86.4824805745228
445,West,Solids,49.9392815414168
445,West,Liquid,35.840301824998456
446,North,Total,73.28184094188434
446,North,Solids,39.56447756594418
446,North,Liquid,33.74877855013822
446,South,Total,82.50425258869008
446,South,Solids,46.027763232514715
446,South,Liquid,35.332493243784306
446,West,Total,78.1846393971463
446,West,Solids,42.56436804830654
446,West,Liquid,35.37336423621042
447,North,Total,82.58702509461375
447,North,Solids,32.02313075379127
447,North,Liquid,51.410341813974036
447,South,Total,89.05574721568377
447,South,Solids,37.348781865801456
447,South,Liquid,52.08174993985348
447,West,Total,85.92110328603296
447,West,Solids,34.66879572410614
447,West,Liquid,51.87460514699822
448,North,Total,79.02073247874432
448,North,Solids,46.705954271232045
448,North,Liquid,32.99191257316271
448,South,Total,87.47856782544524
448,South,Solids,54.42627879490869
448,South,Liquid,33.36834542828376
448,West,Total,83.19656778956129
448,West,Solids,50.494719636531784
448,West,Liquid,33.20436506708474
449,North,Total,77.80376448003045
449,North,Solids,40.62624904888585
449,North,Liquid,38.47907264338861
449,South,Total,86.42952283959274
449,South,Solids,47.64401238961292
449,South,Liquid,39.23137466420391
449,West,Total,82.02836645428721
449,West,Solids,43.929488888413346
449,West,Liquid,39.03458152602277
450,North,Total,81.26559848610488
450,North,Solids,35.47462774615641
450,North,Liquid,48.676777907604965
450,South,Total,88.74972775366675
450,South,Solids,41.221103227108216
450,South,Liquid,49.020376233148916
450,West,Total,84.87860005508249
450,West,Solids,38.28717411661377
450,West,Liquid,48.77853551301078
451,North,Total,78.66931634927865
451,North,Solids,40.366348319638995
451,North,Liquid,37.73888237856738
451,South,Total,85.43818251195418
451,South,Solids,46.573815555845556
451,South,Liquid,38.78390759109776
451,West,Total,82.34735952050409
451,West,Solids,43.3064130785705
451,West,Liquid,38.65539269954033
452,North,Total,78.87356058138971
452,North,Solids,40.412940679285995
452,North,Liquid,41.62517617975748
452,South,Total,88.1059169714631
452,South,Solids,47.834621133005164
452,South,Liquid,41.85283796649939
452,West,Total,83.37825330866313
452,West,Solids,44.084814220066136
452,West,Liquid,41.64883690018614
453,North,Total,81.71181727335015
453,North,Solids,38.945594836151606
453,North,Liquid,42.71272173993141
453,South,Total,88.86201932845715
453,South,Solids,45.68116160068243
453,South,Liquid,43.155381029658145
453,West,Total,85.22801433173002
453,West,Solids,42.232780549620294
453,West,Liquid,42.955267431677655
454,North,Total,76.80454381523447
454,North,Solids,40.089119726342
454,North,Liquid,38.61625916424019
454,South,Total,85.90237767163566
454,South,Solids,47.128722366562634
454,South,Liquid,39.41124891974794
454,West,Total,81.44897860156428
454,West,Solids,43.54634992446771
454,West,Liquid,39.24725260732881
455,North,Total,86.82216506056493
455,North,Solids,29.986009766413414
455,North,Liquid,56.47716353401061
455,South,Total,91.94862726731957
455,South,Solids,34.954826690473126
455,South,Liquid,56.812929846829896
455,West,Total,89.13766060199146
455,West,Solids,32.330254986618876
455,West,Liquid,56.535095878887454
456,North,Total,79.7965245342606
456,North,Solids,46.68523136602721
456,North,Liquid,33.42205182167357
456,South,Total,88.39610382325405
456,South,Solids,54.957338927032
456,South,Liquid,33.59865554017661
456,West,Total,83.89001659462065
456,West,Solids,50.666021693748476
456,West,Liquid,33.460482565146954
457,North,Total,82.03070405574232
457,North,Solids,25.699700459939205
457,North,Liquid,59.26285092480635
457,South,Total,88.85822344852488
457,South,Solids,30.155842840741375
457,South,Liquid,60.001261746477
457,West,Total,85.32133847395836
457,West,Solids,27.828725354823348
457,West,Liquid,59.65256207133625
458,North,Total,77.43716600177528
458,North,Solids,37.01352564308949
458,North,Liquid,41.23709192469186
458,South,Total,85.33589069948658
458,South,Solids,42.82976899946464
458,South,Liquid,42.47164426161538
458,West,Total,81.62376110882705
458,West,Solids,39.775261560067385
458,West,Liquid,42.358975611662636
459,North,Total,82.20056183816492
459,North,Solids,35.013382636980865
459,North,Liquid,47.38786186366295
459,South,Total,88.69039964478256
459,South,Solids,40.638454137838245
459,South,Liquid,48.13084285725744
459,West,Total,85.58484164218802
459,West,Solids,37.78978078470459
459,West,Liquid,47.9397855338743
460,North,Total,84.31544404133753
460,North,Solids,36.4091472718653
460,North,Liquid,49.17177705111617
460,South,Total,90.80106602772726
460,South,Solids,42.04937641438101
460,South,Liquid,49.40559965849736
460,West,Total,87.34618445049504
460,West,Solids,39.100051908381474
460,West,Liquid,49.21204003000311
461,North,Total,84.59227886388717
461,North,Solids,31.31815680510809
461,North,Liquid,53.78266714187395
461,South,Total,90.34498604358363
461,South,Solids,36.30918506792531
461,South,Liquid,54.27957259572753
461,West,Total,87.2694915608979
461,West,Solids,33.727144277928666
461,West,Liquid,53.91864763351344
462,North,Total,80.16982747258172
462,North,Solids,42.187721081961946
462,North,Liquid,38.66009849738756
462,South,Total,87.94819347260133
462,South,Solids,49.1142565739449
462,South,Liquid,39.136646269685635
462,West,Total,83.8537942592001
462,West,Solids,45.50497918420452
462,West,Liquid,38.84334869535711
463,North,Total,77.32209116288564
463,North,Solids,33.54432498308702
463,North,Liquid,51.02601301751811
463,South,Total,86.94864906209958
463,South,Solids,39.194088432533405
463,South,Liquid,51.3897362943688
463,West,Total,81.87947772635532
463,West,Solids,36.241446327870264
463,West,Liquid,51.10707696240543
464,North,Total,78.14583476023498
464,North,Solids,36.553263517070185
464,North,Liquid,42.81385436752127
464,South,Total,86.02488390339089
464,South,Solids,42.51970723944693
464,South,Liquid,43.8259880053333
464,West,Total,82.34358027594433
464,West,Solids,39.528179493572075
464,West,Liquid,43.64841437792001
465,North,Total,82.91743788161062
465,North,Solids,43.83477267118196
465,North,Liquid,38.73184896234923
465,South,Total,89.79199309811912
465,South,Solids,50.60600333777422
465,South,Liquid,39.01288789736909
465,West,Total,86.0804156402553
465,West,Solids,47.05096507550267
465,West,Liquid,38.76704266677437
466,North,Total,80.85656269729263
466,North,Solids,42.94969128177319
466,North,Liquid,36.9610206936848
466,South,Total,87.76604810513383
466,South,Solids,49.78508675108073
466,South,Liquid,37.67305792815506
466,West,Total,84.52178053012265
466,West,Solids,46.31009209164076
466,West,Liquid,37.54394929988015
467,North,Total,81.5576702675242
467,North,Solids,39.82042410627205
467,North,Liquid,42.63967352018101
467,South,Total,88.8296234066
467,South,Solids,46.18352707589147
467,South,Liquid,43.07481997823864
467,West,Total,84.94606280799746
467,West,Solids,42.76232959998446
467,West,Liquid,42.86996935264827
468,North,Total,83.19092485755317
468,North,Solids,21.344126768534377
468,North,Liquid,68.51011267080803
468,South,Total,90.33978375669788
468,South,Solids,24.90408382248947
468,South,Liquid,68.82664631291233
468,West,Total,86.52239109461959
468,West,Solids,23.03920076158159
468,West,Liquid,68.54114050592273
469,North,Total,75.9023236277894
469,North,Solids,39.87064312444627
469,North,Liquid,37.90838237607318
469,South,Total,85.22161543880388
469,South,Solids,46.80562738165803
469,South,Liquid,38.862253200927995
469,West,Total,80.59993347714112
469,West,Solids,43.16050552731344
469,West,Liquid,38.76272890093235
470,North,Total,80.73989128174085
470,North,Solids,32.75383249397563
470,North,Liquid,51.51936350691875
470,South,Total,88.93564991159973
470,South,Solids,38.632485576943324
470,South,Liquid,51.94618718346656
470,West,Total,84.65186381817074
470,West,Solids,35.599321449608624
470,West,Liquid,51.648791771036095
471,North,Total,77.2721338802449
471,North,Solids,44.19703290096262
471,North,Liquid,33.5117926676082
471,South,Total,85.32721462486474
471,South,Solids,50.77115870782757
471,South,Liquid,34.52665017962148
471,West,Total,81.39318115558702
471,West,Solids,47.2239847110774
471,West,Liquid,34.454938482757846
472,North,Total,80.24745751579502
472,North,Solids,45.38850829870483
472,North,Liquid,34.249992780365005
472,South,Total,88.04883721934466
472,South,Solids,53.06895671859881
472,South,Liquid,34.72213996925087
472,West,Total,84.10021830312347
472,West,Solids,49.086344201839935
472,West,Liquid,34.56641151886007
473,North,Total,83.04172845522785
473,North,Solids,34.61847152463212
473,North,Liquid,49.58309207980423
473,South,Total,89.95583207348805
473,South,Solids,40.474306582046765
473,South,Liquid,50.018382744426205
473,West,Total,86.42451403921801
473,West,Solids,37.50940209215741
473,West,Liquid,49.76387929862293
474,North,Total,79.4882264835509
474,North,Solids,28.513332641193482
474,North,Liquid,52.78669406959218
474,South,Total,86.5358722545718
474,South,Solids,33.14389546837025
474,South,Liquid,53.964017538309285
474,West,Total,83.26634695456718
474,West,Solids,30.735081803428987
474,West,Liquid,53.852038770589736
475,North,Total,75.55904809016648
475,North,Solids,38.28991418136199
475,North,Liquid,37.44181675917888
475,South,Total,83.34568589902447
475,South,Solids,44.13523644932128
475,South,Liquid,38.92637285347043
475,West,Total,79.85821978232673
475,West,Solids,41.02050240238834
475,West,Liquid,38.882321173384135
476,North,Total,76.24531120001976
476,North,Solids,37.83026128269154
476,North,Liquid,40.511793982774705
476,South,Total,85.3586099921095
476,South,Solids,44.05594863478031
476,South,Liquid,41.611758823559406
476,West,Total,80.87955238921303
476,West,Solids,40.78180025357939
476,West,Liquid,41.541805587618654
477,North,Total,80.91947032577667
477,North,Solids,39.19044371151522
477,North,Liquid,43.87613265556858
477,South,Total,89.08745135074906
477,South,Solids,45.97359224325936
477,South,Liquid,44.16139703916965
477,West,Total,84.78600273508613
477,West,Solids,42.45627333439997
477,West,Liquid,43.93079139667457
478,North,Total,80.46533639663186
478,North,Solids,33.27321635855605
478,North,Liquid,47.7136410014123
478,South,Total,87.36627652874925
478,South,Solids,38.92155312222578
478,South,Liquid,48.63176329200659
478,West,Total,84.07888082957855
478,West,Solids,36.001671388762645
478,West,Liquid,48.454683609431356
479,North,Total,79.6810927469666
479,North,Solids,46.10429269600601
479,North,Liquid,33.828988021657565
479,South,Total,87.93529830421214
479,South,Solids,53.848200402925926
479,South,Liquid,34.20351447182248
479,West,Total,83.67118150239996
479,West,Solids,49.819077150653214
479,West,Liquid,34.04022182598721
480,North,Total,81.17629823415531
480,North,Solids,31.129531758117317
480,North,Liquid,51.48234080156342
480,South,Total,88.14573979639508
480,South,Solids,36.44235151006313
480,South,Liquid,52.28275936915858
480,West,Total,84.65741081631893
480,West,Solids,33.7050626034691
480,West,Liquid,51.98924839862027
481,North,Total,80.28906365218333
481,North,Solids,28.222377103925467
481,North,Liquid,52.51238709938296
481,South,Total,86.51832033620708
481,South,Solids,32.72877716444379
481,South,Liquid,53.85691100951758
481,West,Total,83.8698315677579
481,West,Solids,30.44721127168325
481,West,Liquid,53.71600096418504
482,North,Total,82.55465383421023
482,North,Solids,39.57329564974768
482,North,Liquid,42.59496045321028
482,South,Total,89.51425671910391
482,South,Solids,46.3677375827079
482,South,Liquid,42.9581104462044
482,West,Total,85.93395971278123
482,West,Solids,42.88262668940886
482,West,Liquid,42.761752295856034
483,North,Total,80.24003960748492
483,North,Solids,33.73543788992896
483,North,Liquid,47.61765500057235
483,South,Total,87.44286224232768
483,South,Solids,39.21030773773924
483,South,Liquid,48.57855964761646
483,West,Total,83.95683374790674
483,West,Solids,36.31211618464304
483,West,Liquid,48.45000268770761
484,North,Total,76.62308059759806
484,North,Solids,39.97693116975949
484,North,Liquid,36.59029107387104
484,South,Total,83.80140473684638
484,South,Solids,45.913014139290226
