simulation,location,sample_fraction,minimum_detectable_prevalence_percent
22,City,Liquid,0.11885548843619381
23,City,Total,0.06517396046493852
23,City,Solids,0.18414564371744785
23,City,Liquid,0.10067846162876766
24,City,Total,0.06665687619643716
24,City,Solids,0.12316752921845624
24,City,Liquid,0.1366015796677681
25,City,Total,0.06301152338418547
25,City,Solids,0.13043058186026588
25,City,Liquid,0.12887095611108246
26,City,Total,0.06862524376368195
26,City,Solids,0.13779419912203955
26,City,Liquid,0.13493841899405512
27,City,Total,0.0623838818488882
27,City,Solids,0.16834044603578735
27,City,Liquid,0.098948733213682
28,City,Total,0.0691696602269263
28,City,Solids,0.17350060663050004
28,City,Liquid,0.10098978788540725
29,City,Total,0.0662978657573608
29,City,Solids,0.1548279298186815
29,City,Liquid,0.1084361021540329
30,City,Total,0.06768811397350177
30,City,Solids,0.14765428396057614
30,City,Liquid,0.12013312627241429
31,City,Total,0.0677250633490168
31,City,Solids,0.1707061346798959
31,City,Liquid,0.10614955464640552
32,City,Total,0.07021194534155273
32,City,Solids,0.16943893892066123
32,City,Liquid,0.11960963735130908
33,City,Total,0.06320461556520725
33,City,Solids,0.20100128118927238
33,City,Liquid,0.09117870089013944
34,City,Total,0.07074789313999212
34,City,Solids,0.1367026471414951
34,City,Liquid,0.14602221795817427
35,City,Total,0.06568177392658267
35,City,Solids,0.1182648813194908
35,City,Liquid,0.14684060169841145
36,City,Total,0.06753547797646103
36,City,Solids,0.11655589112083882
36,City,Liquid,0.16361144410373857
37,City,Total,0.062400973828285
37,City,Solids,0.12629727198066037
37,City,Liquid,0.13552977829451301
38,City,Total,0.06481938810345358
38,City,Solids,0.15875073510555748
38,City,Liquid,0.10520307248171731
39,City,Total,0.06661432931793027
39,City,Solids,0.11057107055608985
39,City,Liquid,0.16671021044818587
40,City,Total,0.06928090767835261
40,City,Solids,0.13566337597877987
40,City,Liquid,0.1361109914726117
41,City,Total,0.07441045304711587
41,City,Solids,0.13284912328571197
41,City,Liquid,0.17467273941504008
42,City,Total,0.06449518261093201
42,City,Solids,0.16598328251108344
42,City,Liquid,0.10252032340445913
43,City,Total,0.06923209708304785
43,City,Solids,0.178891086006765
43,City,Liquid,0.10744911351355675
44,City,Total,0.06583036274883318
44,City,Solids,0.11539339199841366
44,City,Liquid,0.15346475222150913
45,City,Total,0.06809174355377337
45,City,Solids,0.11585338498794394
45,City,Liquid,0.16502683927088896
46,City,Total,0.06464874908311681
46,City,Solids,0.14537615489705105
46,City,Liquid,0.11955569226913362
47,City,Total,0.06843909312748024
47,City,Solids,0.13375978220502677
47,City,Liquid,0.1279034053627251
48,City,Total,0.06521045732687523
48,City,Solids,0.13012024292591595
48,City,Liquid,0.13522413540842726
49,City,Total,0.06935581847442215
49,City,Solids,0.11058754150661193
49,City,Liquid,0.18487990783160893
50,City,Total,0.0667917032694959
50,City,Solids,0.14274914960207408
50,City,Liquid,0.12361158483957388
51,City,Total,0.06747950970995588
51,City,Solids,0.2439346706841443
51,City,Liquid,0.09144506376768752
52,City,Total,0.0698725279609356
52,City,Solids,0.14658735473671866
52,City,Liquid,0.1279282722996271
53,City,Total,0.06686148588736678
53,City,Solids,0.17570723708531266
53,City,Liquid,0.10857102546910904
54,City,Total,0.0689218328670959
54,City,Solids,0.12442800090402623
54,City,Liquid,0.14755258213406827
55,City,Total,0.06971423935010572
55,City,Solids,0.12002463384542215
55,City,Liquid,0.16741515121918943
56,City,Total,0.06536090575814235
56,City,Solids,0.14088358484224983
56,City,Liquid,0.11510241062102919
57,City,Total,0.06503843922200556
57,City,Solids,0.12375148156829692
57,City,Liquid,0.13830731325514575
58,City,Total,0.06540487047012127
58,City,Solids,0.1270874827087531
58,City,Liquid,0.13054174964417495
59,City,Total,0.06355662774188191
59,City,Solids,0.18992234252268833
59,City,Liquid,0.0962832229292319
60,City,Total,0.06465507788036459
60,City,Solids,0.1609429224321756
60,City,Liquid,0.10443828050727808
61,City,Total,0.06417943375758817
61,City,Solids,0.15901159125146147
61,City,Liquid,0.10347035789875333
62,City,Total,0.06318921804292542
62,City,Solids,0.1643867034649501
62,City,Liquid,0.10169593156448722
63,City,Total,0.06789706621035417
63,City,Solids,0.2995283310725626
63,City,Liquid,0.08361085490476515
64,City,Total,0.06879095272241707
64,City,Solids,0.14281129856284108
64,City,Liquid,0.11568875631182118
65,City,Total,0.06795861238258921
65,City,Solids,0.13331051113763867
65,City,Liquid,0.1305608493133618
66,City,Total,0.06558540209347907
66,City,Solids,0.15455247587233373
66,City,Liquid,0.10817014216640405
67,City,Total,0.06355822618717287
67,City,Solids,0.1446003370692966
67,City,Liquid,0.11374491331278473
68,City,Total,0.0674011239781567
68,City,Solids,0.11123987242786788
68,City,Liquid,0.16889263738235555
69,City,Total,0.0674621050355248
69,City,Solids,0.1162116915678191
69,City,Liquid,0.1547690540548372
70,City,Total,0.06682158097875955
70,City,Solids,0.12538783708461781
70,City,Liquid,0.13591450109527048
71,City,Total,0.0655076631537329
71,City,Solids,0.19310364651571166
71,City,Liquid,0.09828017256721783
72,City,Total,0.06679942732750264
72,City,Solids,0.1392394407636831
72,City,Liquid,0.11908033379996703
73,City,Total,0.06964723839421483
73,City,Solids,0.18648090032127332
73,City,Liquid,0.10622570244568665
74,City,Total,0.06662760291968119
74,City,Solids,0.13209782905774958
74,City,Liquid,0.13238663264204312
75,City,Total,0.06842386058723543
75,City,Solids,0.11417770351079175
75,City,Liquid,0.1679301115689763
76,City,Total,0.06295483948068056
76,City,Solids,0.14907372094387905
76,City,Liquid,0.10839809134160902
77,City,Total,0.0662810183652063
77,City,Solids,0.1609710951073686
77,City,Liquid,0.11319617509869795
78,City,Total,0.0628640072717167
78,City,Solids,0.2023114605797677
78,City,Liquid,0.09187289556374846
79,City,Total,0.06598202850027426
79,City,Solids,0.13664772317280768
79,City,Liquid,0.12213330636641774
80,City,Total,0.06688497871914854
80,City,Solids,0.14222729544894347
80,City,Liquid,0.12034088121159404
81,City,Total,0.06636543377790252
81,City,Solids,0.14584744857044574
81,City,Liquid,0.11380154657696501
82,City,Total,0.0742117517545827
82,City,Solids,0.1624089497874835
82,City,Liquid,0.14229376945341093
83,City,Total,0.06239011670460194
83,City,Solids,0.17361427946543465
83,City,Liquid,0.09580516768478271
84,City,Total,0.06657671805795247
84,City,Solids,0.1656766421579703
84,City,Liquid,0.10977903421523992
85,City,Total,0.06662613132272403
85,City,Solids,0.13303279730359668
85,City,Liquid,0.13347971661532843
86,City,Total,0.0672905503297782
86,City,Solids,0.12465032481213525
86,City,Liquid,0.1444958654702582
87,City,Total,0.06599687571438095
87,City,Solids,0.17293848092629396
87,City,Liquid,0.09731919994435706
88,City,Total,0.06670638277448089
88,City,Solids,0.136887694606919
88,City,Liquid,0.12261814218548665
89,City,Total,0.06988840527457553
89,City,Solids,0.18738790991518744
89,City,Liquid,0.10532795738423678
90,City,Total,0.06991442911313499
90,City,Solids,0.12376903675871802
90,City,Liquid,0.1486844615661551
91,City,Total,0.06482550474217565
91,City,Solids,0.13279377005226503
91,City,Liquid,0.12323136440228592
92,City,Total,0.06698241255266638
92,City,Solids,0.1563724428878421
92,City,Liquid,0.1062553079150808
93,City,Total,0.07421915753893182
93,City,Solids,0.1612960161670814
93,City,Liquid,0.1391855431109424
94,City,Total,0.06484993299509978
94,City,Solids,0.1433671095422247
94,City,Liquid,0.11507866651261234
95,City,Total,0.06687268246831578
95,City,Solids,0.17899965780801186
95,City,Liquid,0.09677431094801636
96,City,Total,0.06629274128231628
96,City,Solids,0.131318478018708
96,City,Liquid,0.1304053147585024
97,City,Total,0.06622845295980272
97,City,Solids,0.14385136226519318
97,City,Liquid,0.11404800728739782
98,City,Total,0.06783362408074886
98,City,Solids,0.12883666864394078
98,City,Liquid,0.1363449987488184
99,City,Total,0.06728358576414223
99,City,Solids,0.1751019225689283
99,City,Liquid,0.10948938633645414
100,City,Total,0.0677862898497504
100,City,Solids,0.1259722587840822
100,City,Liquid,0.13895276120368527
101,City,Total,0.06748016663126885
101,City,Solids,0.16984293524182437
101,City,Liquid,0.10831955604519755
102,City,Total,0.06317624193205666
102,City,Solids,0.15555532986814374
102,City,Liquid,0.10680785220134849
103,City,Total,0.06456407624009843
103,City,Solids,0.2693187138577456
103,City,Liquid,0.0812161965100676
104,City,Total,0.06312111136221886
104,City,Solids,0.14549677065284514
104,City,Liquid,0.11360233479302154
105,City,Total,0.07267311710583274
105,City,Solids,0.1419646695525746
105,City,Liquid,0.1495657997089812
106,City,Total,0.06506950484878532
106,City,Solids,0.14688133814511622
106,City,Liquid,0.1153105630060981
107,City,Total,0.06796159558185663
107,City,Solids,0.14290920625995984
107,City,Liquid,0.12554784897595384
108,City,Total,0.06935529115911426
108,City,Solids,0.14736110990584053
108,City,Liquid,0.12948790877517968
109,City,Total,0.06639452998128037
109,City,Solids,0.15012811692085215
109,City,Liquid,0.11120846422895733
110,City,Total,0.06291140144924975
110,City,Solids,0.19168566224134537
110,City,Liquid,0.09035640960256427
111,City,Total,0.06604518716727309
111,City,Solids,0.16828381238085047
111,City,Liquid,0.09938609219976835
112,City,Total,0.06133391616985135
112,City,Solids,0.1640902891471111
112,City,Liquid,0.10079880760494135
113,City,Total,0.06497780433846827
113,City,Solids,0.16441959546044918
113,City,Liquid,0.10620856078836045
114,City,Total,0.06648175880701047
114,City,Solids,0.15159283483976405
114,City,Liquid,0.11095963098373843
115,City,Total,0.06304996560871381
115,City,Solids,0.133714730993463
115,City,Liquid,0.12222340543081454
116,City,Total,0.06458469237659155
116,City,Solids,0.19599822134438882
116,City,Liquid,0.09577775639057923
117,City,Total,0.0676083718583604
117,City,Solids,0.12369949889533337
117,City,Liquid,0.1525596586729551
118,City,Total,0.061330763334668144
118,City,Solids,0.2427604985406251
118,City,Liquid,0.0816519286050922
119,City,Total,0.0633069932428049
119,City,Solids,0.20109629794698192
119,City,Liquid,0.09005597082196322
120,City,Total,0.06861180715709653
120,City,Solids,0.12353341733624666
120,City,Liquid,0.14063026919983568
121,City,Total,0.06733121307389442
121,City,Solids,0.13042820937478608
121,City,Liquid,0.14243739498544006
122,City,Total,0.08093057410828637
122,City,Solids,0.16799846963529957
122,City,Liquid,0.1615145869296594
123,City,Total,0.06327403305655353
123,City,Solids,0.27446850835319286
123,City,Liquid,0.08110437300949548
124,City,Total,0.06786496806347549
124,City,Solids,0.13673397902460066
124,City,Liquid,0.12274126033561204
125,City,Total,0.06809293466601535
125,City,Solids,0.1071806020822427
125,City,Liquid,0.17356794868444317
126,City,Total,0.06304358433789548
126,City,Solids,0.14595004414862145
126,City,Liquid,0.11311725313066674
127,City,Total,0.06354665382232465
127,City,Solids,0.16529120794062596
127,City,Liquid,0.10174960337350876
128,City,Total,0.06997900012411282
128,City,Solids,0.13640499798278188
128,City,Liquid,0.1439298219644762
129,City,Total,0.0649588978788532
129,City,Solids,0.15370163905746395
129,City,Liquid,0.11511763548673379
130,City,Total,0.06397521204106522
130,City,Solids,0.15704076876040915
130,City,Liquid,0.10350206202731865
131,City,Total,0.06588248533084741
131,City,Solids,0.12358316438645543
131,City,Liquid,0.14218572056011416
132,City,Total,0.0633030036611516
132,City,Solids,0.12739250814508218
132,City,Liquid,0.13365753487502227
133,City,Total,0.0648146277714269
133,City,Solids,0.12534420085171172
133,City,Liquid,0.13385284978168055
134,City,Total,0.0615627747214576
134,City,Solids,0.2443668603575469
134,City,Liquid,0.08000504589252387
135,City,Total,0.06784316619664515
135,City,Solids,0.12143600393400832
135,City,Liquid,0.14580037619555603
136,City,Total,0.06666183024150173
136,City,Solids,0.14845896096913086
136,City,Liquid,0.11337150832483057
137,City,Total,0.06564295964725902
137,City,Solids,0.11430156689804169
137,City,Liquid,0.15960596987246575
138,City,Total,0.06546068960165587
138,City,Solids,0.1492491660603382
138,City,Liquid,0.11446430064027838
139,City,Total,0.07109951839449147
139,City,Solids,0.16603252532708015
139,City,Liquid,0.12177501393085632
140,City,Total,0.06447671710859376
140,City,Solids,0.1860346060323302
140,City,Liquid,0.09595180121853945
141,City,Total,0.07341974708729493
141,City,Solids,0.18041756423000704
141,City,Liquid,0.12523727932233664
142,City,Total,0.06792351352838012
142,City,Solids,0.11224292001971736
142,City,Liquid,0.16384459838575852
143,City,Total,0.0689804558612607
143,City,Solids,0.18410596506936128
143,City,Liquid,0.1029718182475233
144,City,Total,0.06489222264519251
144,City,Solids,0.16732584015230945
144,City,Liquid,0.10423489110190569
145,City,Total,0.06584947034612909
145,City,Solids,0.17813698620456928
145,City,Liquid,0.09810828482520488
146,City,Total,0.0654410594881847
146,City,Solids,0.15953688383065764
146,City,Liquid,0.10279502738238891
147,City,Total,0.06849842527120911
147,City,Solids,0.11621582286824253
147,City,Liquid,0.1493300785726877
148,City,Total,0.06537884489767493
148,City,Solids,0.20777843925673173
148,City,Liquid,0.09604885318350746
149,City,Total,0.06532619051500653
149,City,Solids,0.1522796699281213
149,City,Liquid,0.11551375959696117
150,City,Total,0.06738886022272034
150,City,Solids,0.13279516691921128
150,City,Liquid,0.1311680759673555
151,City,Total,0.06376471979956932
151,City,Solids,0.13873758309647508
151,City,Liquid,0.11933248824236865
152,City,Total,0.06989874319874467
152,City,Solids,0.13198566365296605
152,City,Liquid,0.14023896311678963
153,City,Total,0.06514026465171921
153,City,Solids,0.15444779003034567
153,City,Liquid,0.11623500760937303
154,City,Total,0.06763733438733764
154,City,Solids,0.23368773373966756
154,City,Liquid,0.09159885765421893
155,City,Total,0.06644021332400195
155,City,Solids,0.13595209760384538
155,City,Liquid,0.12252600856070225
156,City,Total,0.06447386347628889
156,City,Solids,0.16173151546025175
156,City,Liquid,0.10176811876248996
157,City,Total,0.06599065207917293
157,City,Solids,0.15117319481078242
157,City,Liquid,0.10985727979565969
158,City,Total,0.07189126002920582
158,City,Solids,0.10709401087073997
158,City,Liquid,0.2218587914306861
159,City,Total,0.06816326720250104
159,City,Solids,0.1311046571882171
159,City,Liquid,0.14326686277605372
160,City,Total,0.06640322506675093
160,City,Solids,0.1278059003377224
160,City,Liquid,0.13555559952624496
161,City,Total,0.06584056795732293
161,City,Solids,0.12717877571461578
161,City,Liquid,0.13348795418705764
162,City,Total,0.061667205566367296
162,City,Solids,0.1370761390008296
162,City,Liquid,0.11778684810111856
163,City,Total,0.0716910342378444
163,City,Solids,0.14173607388152074
163,City,Liquid,0.14177932228955284
164,City,Total,0.06387364864566691
164,City,Solids,0.150928947651701
164,City,Liquid,0.10994620968872171
165,City,Total,0.06570550831465508
165,City,Solids,0.12681026766942766
165,City,Liquid,0.1377639714388448
166,City,Total,0.06630743273575368
166,City,Solids,0.18067720862375292
166,City,Liquid,0.10351634361491552
167,City,Total,0.06643048332242939
167,City,Solids,0.15793449827230546
167,City,Liquid,0.10490231184082141
168,City,Total,0.0674246636610663
168,City,Solids,0.16165970153202094
168,City,Liquid,0.10935179131612116
169,City,Total,0.07364710303852476
169,City,Solids,0.18343603385372087
169,City,Liquid,0.12390867980888601
170,City,Total,0.06726809566526286
170,City,Solids,0.15644338021026116
170,City,Liquid,0.10788554072170521
171,City,Total,0.06988330055753887
171,City,Solids,0.12409175670124621
171,City,Liquid,0.1582500806494206
172,City,Total,0.06568310578682088
172,City,Solids,0.11968658052373574
172,City,Liquid,0.14358846789884921
173,City,Total,0.06628173391408353
173,City,Solids,0.13036275998810098
173,City,Liquid,0.12931345993554422
174,City,Total,0.06887240099136349
174,City,Solids,0.11548205179451625
174,City,Liquid,0.15948253787757816
175,City,Total,0.06491826899168837
175,City,Solids,0.1519127819322703
175,City,Liquid,0.1096120495440499
176,City,Total,0.06503853983256905
176,City,Solids,0.15504529535538727
176,City,Liquid,0.10888299384438303
177,City,Total,0.06558666232517193
177,City,Solids,0.16984062244613304
177,City,Liquid,0.10489828951895745
178,City,Total,0.06321091377347374
178,City,Solids,0.12753869378599286
178,City,Liquid,0.1314242624840693
179,City,Total,0.0697026297647564
179,City,Solids,0.14230956516665935
179,City,Liquid,0.12792696861251793
180,City,Total,0.0667112017407397
180,City,Solids,0.1195938358298565
180,City,Liquid,0.14316474976829835
181,City,Total,0.06540930008663541
181,City,Solids,0.14480292380343207
181,City,Liquid,0.11861493963065549
182,City,Total,0.06742801403830795
182,City,Solids,0.11943847005928898
182,City,Liquid,0.15168094769783907
183,City,Total,0.06495316825247893
183,City,Solids,0.12580342580852572
183,City,Liquid,0.12982749905866614
184,City,Total,0.06971839193024404
184,City,Solids,0.11210976383451626
184,City,Liquid,0.178252118379443
185,City,Total,0.06811381557012174
185,City,Solids,0.1706273533326107
185,City,Liquid,0.1123973621898455
186,City,Total,0.06775210745229196
186,City,Solids,0.1389573597757077
186,City,Liquid,0.12101936540519771
187,City,Total,0.06585296036616636
187,City,Solids,0.1572955418329957
187,City,Liquid,0.11319328178956758
188,City,Total,0.06989264424386595
188,City,Solids,0.12162191573584687
188,City,Liquid,0.14756028918422107
189,City,Total,0.06450595043861267
189,City,Solids,0.19368302305566878
189,City,Liquid,0.09571448443139699
190,City,Total,0.06624040096462953
190,City,Solids,0.16770286313559338
190,City,Liquid,0.11070822494998613
191,City,Total,0.06472571796260443
191,City,Solids,0.12230747764098851
191,City,Liquid,0.14147702595213954
192,City,Total,0.062406836892934
192,City,Solids,0.12438069837956824
192,City,Liquid,0.13953809558025196
193,City,Total,0.07118651846000298
193,City,Solids,0.13062794934939936
193,City,Liquid,0.15624415426348526
194,City,Total,0.067167333415001515
194,City,Solids,0.14523064883160972
194,City,Liquid,0.12311025210879477
195,City,Total,0.0639785437026963
195,City,Solids,0.13938283765972653
195,City,Liquid,0.11835978234355624
196,City,Total,0.06294610731812453
196,City,Solids,0.20781073237801104
196,City,Liquid,0.08716801402594068
197,City,Total,0.06746312908122028
197,City,Solids,0.148321069113466
197,City,Liquid,0.12283110178164001
198,City,Total,0.06511698969938555
198,City,Solids,0.16077075027539897
198,City,Liquid,0.10660827298923344
199,City,Total,0.06894722218385539
199,City,Solids,0.12067950643763176
199,City,Liquid,0.16368950362369802
200,City,Total,0.06617079993025961
200,City,Solids,0.12310753220417432
200,City,Liquid,0.1422296581844928
201,City,Total,0.0694037666239665
201,City,Solids,0.16861974716587272
201,City,Liquid,0.1056639246094509
202,City,Total,0.06661446870216588
202,City,Solids,0.15454716581986297
202,City,Liquid,0.10853496477716346
203,City,Total,0.0645639681067875
203,City,Solids,0.12020614068423215
203,City,Liquid,0.14988496700894285
204,City,Total,0.06765770443567498
204,City,Solids,0.116814112188297
204,City,Liquid,0.15076880239018395
205,City,Total,0.06315948712536137
205,City,Solids,0.13673803392526504
205,City,Liquid,0.12404741542741905
206,City,Total,0.07013813733908442
206,City,Solids,0.13791940828564833
206,City,Liquid,0.13516201497493951
207,City,Total,0.0677514760599781
207,City,Solids,0.14076340478088237
207,City,Liquid,0.11643643132660816
208,City,Total,0.06362489926001144
208,City,Solids,0.16487143590197126
208,City,Liquid,0.10505152834446746
209,City,Total,0.062354346126333955
209,City,Solids,0.19149989098201123
209,City,Liquid,0.09206533720042742
210,City,Total,0.06786368725250778
210,City,Solids,0.15177962287168617
210,City,Liquid,0.11301011751919361
211,City,Total,0.06092876070057584
211,City,Solids,0.21477591542851418
211,City,Liquid,0.08468605928941161
212,City,Total,0.06582489564357151
212,City,Solids,0.2114803156951855
212,City,Liquid,0.08814156233587861
213,City,Total,0.07009033307118272
213,City,Solids,0.1379974233262068
213,City,Liquid,0.13558243389677221
214,City,Total,0.06661195938198668
214,City,Solids,0.17912709931729567
214,City,Liquid,0.1020139039803221
215,City,Total,0.06375289566364789
215,City,Solids,0.1452190669834237
215,City,Liquid,0.11770678739637343
216,City,Total,0.06937073428976492
216,City,Solids,0.11561037380403102
216,City,Liquid,0.15570644553579868
217,City,Total,0.06525297787594338
217,City,Solids,0.19153744538287512
217,City,Liquid,0.09146334355983639
218,City,Total,0.06623519304243847
218,City,Solids,0.14815714934993426
218,City,Liquid,0.11367602561508292
219,City,Total,0.06658024143738543
219,City,Solids,0.18731282489432471
219,City,Liquid,0.09859283138426427
220,City,Total,0.06703688765830663
220,City,Solids,0.13598420002513786
220,City,Liquid,0.12302246727606564
221,City,Total,0.07155175316875427
221,City,Solids,0.15273345210355022
221,City,Liquid,0.13574394464746484
222,City,Total,0.06217020437150515
222,City,Solids,0.18953061114730607
222,City,Liquid,0.09122433788276973
223,City,Total,0.06611794209141475
223,City,Solids,0.12632715208280454
223,City,Liquid,0.13556288428630656
224,City,Total,0.06549318162052065
224,City,Solids,0.14844777910836104
224,City,Liquid,0.11157496057898134
225,City,Total,0.06682491830769945
225,City,Solids,0.1590279673454712
225,City,Liquid,0.11088078277377651
226,City,Total,0.06692141142727184
226,City,Solids,0.1044075405483565
226,City,Liquid,0.1920067315043175
227,City,Total,0.06360992610789952
227,City,Solids,0.12526747242488886
227,City,Liquid,0.14095637318523963
228,City,Total,0.06976969090319304
228,City,Solids,0.12577015217224768
228,City,Liquid,0.15906062797944626
229,City,Total,0.06655568969381304
229,City,Solids,0.11536176756633962
229,City,Liquid,0.15471567838441147
230,City,Total,0.06440922223198432
230,City,Solids,0.12983524764322724
230,City,Liquid,0.1306950428428573
231,City,Total,0.06435656983153605
231,City,Solids,0.1465848502151445
231,City,Liquid,0.11285434693928903
232,City,Total,0.06351274059093946
232,City,Solids,0.14414655820260353
232,City,Liquid,0.1142185300253306
233,City,Total,0.06691668839589339
233,City,Solids,0.12895540368185637
233,City,Liquid,0.14104307787134954
234,City,Total,0.0673708198163926
234,City,Solids,0.1266996068755067
234,City,Liquid,0.13731913783401936
235,City,Total,0.06381957476777018
235,City,Solids,0.1756224937659781
235,City,Liquid,0.09822602142739442
236,City,Total,0.06622859120937971
236,City,Solids,0.1359430662211732
236,City,Liquid,0.12564456763639067
237,City,Total,0.06258131068044179
237,City,Solids,0.19334255893747102
237,City,Liquid,0.09140555577502173
238,City,Total,0.061546977112929474
238,City,Solids,0.14560862931634289
238,City,Liquid,0.11233645839126495
239,City,Total,0.07332897424843224
239,City,Solids,0.169989543608009
239,City,Liquid,0.13048562111189874
240,City,Total,0.06760976746064533
240,City,Solids,0.1715068144383517
240,City,Liquid,0.09763804701749994
241,City,Total,0.06673886665539144
241,City,Solids,0.12652680056287416
241,City,Liquid,0.1317044332559488
242,City,Total,0.06638204920232996
242,City,Solids,0.11369116468075702
242,City,Liquid,0.1680975373377506
243,City,Total,0.06497707430750173
243,City,Solids,0.1624563970197824
243,City,Liquid,0.10140301031728267
244,City,Total,0.06441424672751765
244,City,Solids,0.15335020045643882
244,City,Liquid,0.11512548888399465
245,City,Total,0.06852747201680706
245,City,Solids,0.10921401626347062
245,City,Liquid,0.19152591237255795
246,City,Total,0.06752184666540567
246,City,Solids,0.12233039903574512
246,City,Liquid,0.14493624598258356
247,City,Total,0.06458206743039452
247,City,Solids,0.11577701138962054
247,City,Liquid,0.14667401049301346
248,City,Total,0.06357649800367916
248,City,Solids,0.15305202556851458
248,City,Liquid,0.10619922050850363
249,City,Total,0.0641411926736441
249,City,Solids,0.11868826235088056
249,City,Liquid,0.14184875901347271
250,City,Total,0.07183102107979192
250,City,Solids,0.1259346199095291
250,City,Liquid,0.16868823624538135
251,City,Total,0.06363242589767476
251,City,Solids,0.17798235264756934
251,City,Liquid,0.09915226066029037
252,City,Total,0.06845731112634955
252,City,Solids,0.1203355073011766
252,City,Liquid,0.15655010415397616
253,City,Total,0.06473723712961127
253,City,Solids,0.12807575247217104
253,City,Liquid,0.13349622004999553
254,City,Total,0.06252429629392053
254,City,Solids,0.130976929097033
254,City,Liquid,0.12772735512649178
255,City,Total,0.06934462189404388
255,City,Solids,0.1192945070256376
255,City,Liquid,0.16773847757637256
256,City,Total,0.06638584562221782
256,City,Solids,0.15938221960827
256,City,Liquid,0.10523762965092547
257,City,Total,0.06960921691528794
257,City,Solids,0.12307886967634434
257,City,Liquid,0.16302166847106864
258,City,Total,0.06287101263415762
258,City,Solids,0.1516113332234817
258,City,Liquid,0.10595243088182602
259,City,Total,0.06082275286256904
259,City,Solids,0.1492825834517758
259,City,Liquid,0.10994983666332006
260,City,Total,0.06781545793169645
260,City,Solids,0.15736868156979866
260,City,Liquid,0.11488343350450796
261,City,Total,0.06641946749870167
261,City,Solids,0.11485301048417161
261,City,Liquid,0.1541899715446423
262,City,Total,0.06349496586606516
262,City,Solids,0.14518714151524037
262,City,Liquid,0.1124013365905716
263,City,Total,0.06822225778960413
263,City,Solids,0.15101489831731704
263,City,Liquid,0.12115585979151343
264,City,Total,0.06490937542655455
264,City,Solids,0.18562981215614072
264,City,Liquid,0.09594684078978451
265,City,Total,0.07000188225410589
265,City,Solids,0.12626870893346712
265,City,Liquid,0.15256908458403062
266,City,Total,0.06624897833587415
266,City,Solids,0.12516582896749853
266,City,Liquid,0.13769414618113515
267,City,Total,0.06459758222635588
267,City,Solids,0.1433638003106427
267,City,Liquid,0.11926664687621771
268,City,Total,0.06885057574663288
268,City,Solids,0.12097514094402488
268,City,Liquid,0.1573661741162622
269,City,Total,0.06726855939362503
269,City,Solids,0.12381090562412135
269,City,Liquid,0.14064540624242283
270,City,Total,0.06639571643477926
270,City,Solids,0.14201245554443456
270,City,Liquid,0.11412319406639834
271,City,Total,0.06980637705493048
271,City,Solids,0.17128275262169376
271,City,Liquid,0.11458132439709746
272,City,Total,0.07171284643078114
272,City,Solids,0.1455619595883488
272,City,Liquid,0.1423062918566464
273,City,Total,0.0744948708604537
273,City,Solids,0.11913416921123
273,City,Liquid,0.2005102961041904
274,City,Total,0.06839920311479016
274,City,Solids,0.11899738631087758
274,City,Liquid,0.14789675781172332
275,City,Total,0.06704871166772133
275,City,Solids,0.12943274309443245
275,City,Liquid,0.13081743607230234
276,City,Total,0.06530661270278719
276,City,Solids,0.13948969727295946
276,City,Liquid,0.12163834086159322
277,City,Total,0.06732805474733776
277,City,Solids,0.1647421978766187
277,City,Liquid,0.10407342342798716
278,City,Total,0.06658839461222159
278,City,Solids,0.1377616449418341
278,City,Liquid,0.11745104727435282
279,City,Total,0.0666059163714063
279,City,Solids,0.14387787522377699
279,City,Liquid,0.12059034623080978
280,City,Total,0.06164760090677596
280,City,Solids,0.196683866499426
280,City,Liquid,0.08908221491388249
281,City,Total,0.06494019266933448
281,City,Solids,0.16085312330057644
281,City,Liquid,0.10333751493463415
282,City,Total,0.06888766625652495
282,City,Solids,0.11312485407799885
282,City,Liquid,0.16681745427549777
283,City,Total,0.06629477393621253
283,City,Solids,0.13319487510956352
283,City,Liquid,0.12475677746091265
284,City,Total,0.06644590487821048
284,City,Solids,0.1511805011284475
284,City,Liquid,0.11360735271973958
285,City,Total,0.065694723633367
285,City,Solids,0.13525903520881818
285,City,Liquid,0.12348499075826075
286,City,Total,0.06997176904877289
286,City,Solids,0.1216191386324733
286,City,Liquid,0.15996017058583809
287,City,Total,0.06380533072168713
287,City,Solids,0.15574568823778043
287,City,Liquid,0.10797596680545223
288,City,Total,0.06368480168280617
288,City,Solids,0.152201394856281
288,City,Liquid,0.10755767245937808
289,City,Total,0.06649482003457369
289,City,Solids,0.13107095874924923
289,City,Liquid,0.13372722529015857
290,City,Total,0.06859287816653842
290,City,Solids,0.1527086218405878
290,City,Liquid,0.12267514333968031
291,City,Total,0.06470633023729158
291,City,Solids,0.1383208791791176
291,City,Liquid,0.11876819507474824
292,City,Total,0.06855009903210998
292,City,Solids,0.13719639310214835
292,City,Liquid,0.12817514400734697
293,City,Total,0.06437108799448252
293,City,Solids,0.1801177387194638
293,City,Liquid,0.0993570737749793
294,City,Total,0.06790391429867763
294,City,Solids,0.14923392068306182
294,City,Liquid,0.11802502147280787
295,City,Total,0.0630205252600533
295,City,Solids,0.2095997346756976
295,City,Liquid,0.08872807878527023
296,City,Total,0.06934341206568245
296,City,Solids,0.1332518959449734
